economy_code,economy,year,variant,variable,value,percent,source
02_BD,Brunei Darussalam,2059.0,High,population_1jan,576.781,0.0035197422219437335,UN DESA
02_BD,Brunei Darussalam,2060.0,High,population_1jan,578.854,0.0035940851033582355,UN DESA
02_BD,Brunei Darussalam,2061.0,High,population_1jan,580.95,0.003620947596457924,UN DESA
02_BD,Brunei Darussalam,2062.0,High,population_1jan,583.047,0.003609604957397261,UN DESA
02_BD,Brunei Darussalam,2063.0,High,population_1jan,585.218,0.003723542012908032,UN DESA
02_BD,Brunei Darussalam,2064.0,High,population_1jan,587.254,0.00347904541555466,UN DESA
02_BD,Brunei Darussalam,2065.0,High,population_1jan,589.218,0.003344379093203287,UN DESA
02_BD,Brunei Darussalam,2066.0,High,population_1jan,591.087,0.00317200085537106,UN DESA
02_BD,Brunei Darussalam,2067.0,High,population_1jan,592.886,0.003043545197238373,UN DESA
02_BD,Brunei Darussalam,2068.0,High,population_1jan,594.505,0.0027307104569851415,UN DESA
02_BD,Brunei Darussalam,2069.0,High,population_1jan,596.151,0.002768689918503542,UN DESA
02_BD,Brunei Darussalam,2070.0,High,population_1jan,597.871,0.0028851750647067576,UN DESA
02_BD,Brunei Darussalam,2071.0,High,population_1jan,599.705,0.0030675513614142336,UN DESA
02_BD,Brunei Darussalam,2072.0,High,population_1jan,601.534,0.0030498328344767955,UN DESA
02_BD,Brunei Darussalam,2073.0,High,population_1jan,603.144,0.00267649043944318,UN DESA
02_BD,Brunei Darussalam,2074.0,High,population_1jan,604.675,0.0025383656307613744,UN DESA
02_BD,Brunei Darussalam,2075.0,High,population_1jan,606.077,0.0023186009013107522,UN DESA
02_BD,Brunei Darussalam,2076.0,High,population_1jan,607.371,0.002135042247107144,UN DESA
02_BD,Brunei Darussalam,2077.0,High,population_1jan,608.963,0.0026211327178939925,UN DESA
02_BD,Brunei Darussalam,2078.0,High,population_1jan,610.505,0.002532173547489691,UN DESA
02_BD,Brunei Darussalam,2079.0,High,population_1jan,612.157,0.002705956544172494,UN DESA
02_BD,Brunei Darussalam,2080.0,High,population_1jan,613.757,0.0026137085747608424,UN DESA
02_BD,Brunei Darussalam,2081.0,High,population_1jan,615.351,0.0025971190552613876,UN DESA
02_BD,Brunei Darussalam,2082.0,High,population_1jan,616.933,0.0025708904348900052,UN DESA
02_BD,Brunei Darussalam,2083.0,High,population_1jan,618.518,0.0025691606706077508,UN DESA
02_BD,Brunei Darussalam,2084.0,High,population_1jan,620.145,0.0026304812471098504,UN DESA
02_BD,Brunei Darussalam,2085.0,High,population_1jan,621.888,0.002810632997121809,UN DESA
02_BD,Brunei Darussalam,2086.0,High,population_1jan,623.639,0.0028156195327775357,UN DESA
02_BD,Brunei Darussalam,2087.0,High,population_1jan,625.58,0.003112377513272868,UN DESA
02_BD,Brunei Darussalam,2088.0,High,population_1jan,627.521,0.003102720675213222,UN DESA
02_BD,Brunei Darussalam,2089.0,High,population_1jan,629.428,0.003038942123052557,UN DESA
02_BD,Brunei Darussalam,2090.0,High,population_1jan,631.414,0.003155245715157129,UN DESA
02_BD,Brunei Darussalam,2091.0,High,population_1jan,633.538,0.0033638785329435095,UN DESA
02_BD,Brunei Darussalam,2092.0,High,population_1jan,635.776,0.0035325426414831718,UN DESA
02_BD,Brunei Darussalam,2093.0,High,population_1jan,638.032,0.0035484195691566356,UN DESA
02_BD,Brunei Darussalam,2094.0,High,population_1jan,640.362,0.0036518544524410945,UN DESA
02_BD,Brunei Darussalam,2095.0,High,population_1jan,642.729,0.003696346753867541,UN DESA
02_BD,Brunei Darussalam,2096.0,High,population_1jan,645.196,0.0038383206608072484,UN DESA
02_BD,Brunei Darussalam,2097.0,High,population_1jan,647.659,0.003817444621479371,UN DESA
