economy_code,economy,year,variable,value,population
07_INA,Indonesia,2004,APERC GDP projections,,GDP_med
07_INA,Indonesia,2005,APERC GDP projections,,GDP_med
07_INA,Indonesia,2006,APERC GDP projections,,GDP_med
07_INA,Indonesia,2007,APERC GDP projections,,GDP_med
07_INA,Indonesia,2008,APERC GDP projections,,GDP_med
07_INA,Indonesia,2009,APERC GDP projections,,GDP_med
07_INA,Indonesia,2010,APERC GDP projections,,GDP_med
07_INA,Indonesia,2011,APERC GDP projections,,GDP_med
07_INA,Indonesia,2012,APERC GDP projections,,GDP_med
07_INA,Indonesia,2013,APERC GDP projections,,GDP_med
07_INA,Indonesia,2014,APERC GDP projections,,GDP_med
07_INA,Indonesia,2015,APERC GDP projections,,GDP_med
07_INA,Indonesia,2016,APERC GDP projections,,GDP_med
07_INA,Indonesia,2017,APERC GDP projections,,GDP_med
07_INA,Indonesia,2018,APERC GDP projections,,GDP_med
07_INA,Indonesia,2019,APERC GDP projections,,GDP_med
07_INA,Indonesia,2020,APERC GDP projections,,GDP_med
07_INA,Indonesia,2021,APERC GDP projections,,GDP_med
07_INA,Indonesia,2022,APERC GDP projections,,GDP_med
07_INA,Indonesia,2023,APERC GDP projections,,GDP_med
07_INA,Indonesia,2024,APERC GDP projections,,GDP_med
07_INA,Indonesia,2025,APERC GDP projections,,GDP_med
07_INA,Indonesia,2026,APERC GDP projections,4517213.796279357,GDP_med
07_INA,Indonesia,2027,APERC GDP projections,4737636.038527487,GDP_med
07_INA,Indonesia,2028,APERC GDP projections,4960117.612516425,GDP_med
07_INA,Indonesia,2029,APERC GDP projections,5187003.1917336,GDP_med
07_INA,Indonesia,2030,APERC GDP projections,5418857.699796838,GDP_med
07_INA,Indonesia,2031,APERC GDP projections,5654785.584672259,GDP_med
07_INA,Indonesia,2032,APERC GDP projections,5897054.870958553,GDP_med
07_INA,Indonesia,2033,APERC GDP projections,6143331.815353618,GDP_med
07_INA,Indonesia,2034,APERC GDP projections,6394198.019215517,GDP_med
07_INA,Indonesia,2035,APERC GDP projections,6649526.320798659,GDP_med
07_INA,Indonesia,2036,APERC GDP projections,6909132.525429334,GDP_med
07_INA,Indonesia,2037,APERC GDP projections,7173128.538580033,GDP_med
07_INA,Indonesia,2038,APERC GDP projections,7441074.20897504,GDP_med
07_INA,Indonesia,2039,APERC GDP projections,7712837.40721934,GDP_med
07_INA,Indonesia,2040,APERC GDP projections,7988319.329438187,GDP_med
07_INA,Indonesia,2041,APERC GDP projections,8267249.904933978,GDP_med
