economy_code,economy,year,value,scenario
06_HKC,"Hong Kong, China",2065,4311.326,Low
06_HKC,"Hong Kong, China",2066,4211.541,Low
06_HKC,"Hong Kong, China",2067,4114.331,Low
06_HKC,"Hong Kong, China",2068,4013.039,Low
06_HKC,"Hong Kong, China",2069,3915.271,Low
06_HKC,"Hong Kong, China",2070,3822.391,Low
06_HKC,"Hong Kong, China",2071,3723.977,Low
06_HKC,"Hong Kong, China",2072,3629.453,Low
06_HKC,"Hong Kong, China",2073,3531.202,Low
06_HKC,"Hong Kong, China",2074,3432.4,Low
06_HKC,"Hong Kong, China",2075,3335.764,Low
06_HKC,"Hong Kong, China",2076,3239.006,Low
06_HKC,"Hong Kong, China",2077,3143.822,Low
06_HKC,"Hong Kong, China",2078,3040.361,Low
06_HKC,"Hong Kong, China",2079,2953.013,Low
06_HKC,"Hong Kong, China",2080,2860.636,Low
06_HKC,"Hong Kong, China",2081,2770.122,Low
06_HKC,"Hong Kong, China",2082,2686.53,Low
06_HKC,"Hong Kong, China",2083,2603.594,Low
06_HKC,"Hong Kong, China",2084,2516.609,Low
06_HKC,"Hong Kong, China",2085,2426.53,Low
06_HKC,"Hong Kong, China",2086,2337.833,Low
06_HKC,"Hong Kong, China",2087,2253.324,Low
06_HKC,"Hong Kong, China",2088,2171.258,Low
06_HKC,"Hong Kong, China",2089,2095.053,Low
06_HKC,"Hong Kong, China",2090,2017.225,Low
06_HKC,"Hong Kong, China",2091,1941.698,Low
06_HKC,"Hong Kong, China",2092,1870.403,Low
06_HKC,"Hong Kong, China",2093,1804.904,Low
06_HKC,"Hong Kong, China",2094,1738.39,Low
06_HKC,"Hong Kong, China",2095,1669.359,Low
06_HKC,"Hong Kong, China",2096,1605.469,Low
06_HKC,"Hong Kong, China",2097,1543.922,Low
06_HKC,"Hong Kong, China",2098,1483.052,Low
06_HKC,"Hong Kong, China",2099,1428.123,Low
06_HKC,"Hong Kong, China",2100,1371.497,Low
07_INA,Indonesia,1990,181869.93,Low
07_INA,Indonesia,1991,185132.265,Low
07_INA,Indonesia,1992,188424.211,Low
07_INA,Indonesia,1993,191663.277,Low
07_INA,Indonesia,1994,194947.058,Low
07_INA,Indonesia,1995,198236.597,Low
07_INA,Indonesia,1996,201539.517,Low
07_INA,Indonesia,1997,204869.178,Low
07_INA,Indonesia,1998,208203.012,Low
07_INA,Indonesia,1999,211450.565,Low
07_INA,Indonesia,2000,214558.771,Low
07_INA,Indonesia,2001,217596.809,Low
07_INA,Indonesia,2002,220598.994,Low
07_INA,Indonesia,2003,223577.996,Low
07_INA,Indonesia,2004,226518.019,Low
07_INA,Indonesia,2005,229335.279,Low
07_INA,Indonesia,2006,232408.021,Low
07_INA,Indonesia,2007,235495.283,Low
07_INA,Indonesia,2008,238629.392,Low
07_INA,Indonesia,2009,241686.415,Low
07_INA,Indonesia,2010,244753.641,Low
07_INA,Indonesia,2011,247857.003,Low
07_INA,Indonesia,2012,251083.061,Low
07_INA,Indonesia,2013,254313.989,Low
07_INA,Indonesia,2014,257390.944,Low
07_INA,Indonesia,2015,260363.854,Low
07_INA,Indonesia,2016,263234.644,Low
07_INA,Indonesia,2017,266020.192,Low
07_INA,Indonesia,2018,268673.124,Low
07_INA,Indonesia,2019,271230.569,Low
07_INA,Indonesia,2020,273748.193,Low
07_INA,Indonesia,2021,275881.538,Low
07_INA,Indonesia,2022,277634.568,Low
07_INA,Indonesia,2023,280026.489,Low
07_INA,Indonesia,2024,282353.644,Low
07_INA,Indonesia,2025,284101.732,Low
07_INA,Indonesia,2026,285778.873,Low
07_INA,Indonesia,2027,287389.676,Low
07_INA,Indonesia,2028,288932.197,Low
07_INA,Indonesia,2029,290400.433,Low
07_INA,Indonesia,2030,291482.572,Low
07_INA,Indonesia,2031,292501.278,Low
07_INA,Indonesia,2032,293465.252,Low
07_INA,Indonesia,2033,294371.575,Low
07_INA,Indonesia,2034,295226.187,Low
07_INA,Indonesia,2035,295801.442,Low
07_INA,Indonesia,2036,296311.474,Low
07_INA,Indonesia,2037,296760.061,Low
07_INA,Indonesia,2038,297149.518,Low
07_INA,Indonesia,2039,297471.091,Low
07_INA,Indonesia,2040,297727.332,Low
07_INA,Indonesia,2041,297911.122,Low
07_INA,Indonesia,2042,298023.278,Low
07_INA,Indonesia,2043,298057.96,Low
07_INA,Indonesia,2044,298016.543,Low
07_INA,Indonesia,2045,297891.621,Low
07_INA,Indonesia,2046,297680.242,Low
07_INA,Indonesia,2047,297378.838,Low
07_INA,Indonesia,2048,296991.018,Low
07_INA,Indonesia,2049,296524.066,Low
07_INA,Indonesia,2050,295961.302,Low
07_INA,Indonesia,2051,295302.971,Low
07_INA,Indonesia,2052,294545.161,Low
07_INA,Indonesia,2053,293692.853,Low
07_INA,Indonesia,2054,292751.172,Low
07_INA,Indonesia,2055,291717.471,Low
07_INA,Indonesia,2056,290595.39,Low
07_INA,Indonesia,2057,289389.417,Low
07_INA,Indonesia,2058,288094.659,Low
07_INA,Indonesia,2059,286722.395,Low
07_INA,Indonesia,2060,285269.328,Low
07_INA,Indonesia,2061,283747.216,Low
07_INA,Indonesia,2062,282156.706,Low
07_INA,Indonesia,2063,280506.789,Low
07_INA,Indonesia,2064,278803.748,Low
07_INA,Indonesia,2065,277048.708,Low
07_INA,Indonesia,2066,275248.056,Low
07_INA,Indonesia,2067,273402.643,Low
07_INA,Indonesia,2068,271516.266,Low
07_INA,Indonesia,2069,269593.753,Low
07_INA,Indonesia,2070,267637.474,Low
07_INA,Indonesia,2071,265652.713,Low
07_INA,Indonesia,2072,263640.093,Low
07_INA,Indonesia,2073,261597.207,Low
07_INA,Indonesia,2074,259522.381,Low
07_INA,Indonesia,2075,257422.016,Low
07_INA,Indonesia,2076,255289.222,Low
07_INA,Indonesia,2077,253135.048,Low
07_INA,Indonesia,2078,250944.365,Low
07_INA,Indonesia,2079,248726.98,Low
07_INA,Indonesia,2080,246477.542,Low
07_INA,Indonesia,2081,244204.149,Low
07_INA,Indonesia,2082,241900.062,Low
07_INA,Indonesia,2083,239561.46,Low
07_INA,Indonesia,2084,237191.416,Low
07_INA,Indonesia,2085,234793.172,Low
07_INA,Indonesia,2086,232364.773,Low
07_INA,Indonesia,2087,229906.048,Low
07_INA,Indonesia,2088,227417.318,Low
07_INA,Indonesia,2089,224904.93,Low
07_INA,Indonesia,2090,222367.013,Low
07_INA,Indonesia,2091,219800.384,Low
07_INA,Indonesia,2092,217211.296,Low
07_INA,Indonesia,2093,214598.11,Low
07_INA,Indonesia,2094,211967.102,Low
07_INA,Indonesia,2095,209324.588,Low
07_INA,Indonesia,2096,206674.256,Low
07_INA,Indonesia,2097,204011.625,Low
07_INA,Indonesia,2098,201341.55,Low
07_INA,Indonesia,2099,198671.81,Low
07_INA,Indonesia,2100,196000.931,Low
08_JPN,Japan,1990,123164.512,Low
08_JPN,Japan,1991,123635.017,Low
08_JPN,Japan,1992,124144.724,Low
08_JPN,Japan,1993,124622.691,Low
08_JPN,Japan,1994,125057.225,Low
08_JPN,Japan,1995,125516.496,Low
08_JPN,Japan,1996,125828.834,Low
08_JPN,Japan,1997,126121.77,Low
08_JPN,Japan,1998,126410.088,Low
08_JPN,Japan,1999,126688.274,Low
08_JPN,Japan,2000,126914.854,Low
08_JPN,Japan,2001,127140.724,Low
08_JPN,Japan,2002,127379.572,Low
08_JPN,Japan,2003,127589.624,Low
08_JPN,Japan,2004,127752.879,Low
08_JPN,Japan,2005,127878.669,Low
08_JPN,Japan,2006,127947.992,Low
08_JPN,Japan,2007,128046.503,Low
08_JPN,Japan,2008,128128.861,Low
08_JPN,Japan,2009,128183.119,Low
08_JPN,Japan,2010,128201.82,Low
08_JPN,Japan,2011,128168.73,Low
08_JPN,Japan,2012,128024.135,Low
08_JPN,Japan,2013,127832.435,Low
08_JPN,Japan,2014,127614.856,Low
08_JPN,Japan,2015,127358.353,Low
08_JPN,Japan,2016,127193.392,Low
08_JPN,Japan,2017,127126.51,Low
08_JPN,Japan,2018,127002.87,Low
08_JPN,Japan,2019,126823.995,Low
08_JPN,Japan,2020,126574.852,Low
08_JPN,Japan,2021,126034.234,Low
08_JPN,Japan,2022,125324.442,Low
08_JPN,Japan,2023,124670.714,Low
08_JPN,Japan,2024,124071.179,Low
08_JPN,Japan,2025,123280.884,Low
08_JPN,Japan,2026,122465.539,Low
08_JPN,Japan,2027,121625.626,Low
08_JPN,Japan,2028,120773.229,Low
08_JPN,Japan,2029,119909.88,Low
08_JPN,Japan,2030,118952.837,Low
08_JPN,Japan,2031,117985.739,Low
08_JPN,Japan,2032,117013.409,Low
08_JPN,Japan,2033,116034.844,Low
08_JPN,Japan,2034,115054.961,Low
08_JPN,Japan,2035,114007.831,Low
08_JPN,Japan,2036,112957.357,Low
08_JPN,Japan,2037,111909.164,Low
08_JPN,Japan,2038,110862.385,Low
08_JPN,Japan,2039,109821.879,Low
08_JPN,Japan,2040,108783.659,Low
08_JPN,Japan,2041,107748.355,Low
08_JPN,Japan,2042,106710.862,Low
08_JPN,Japan,2043,105687.779,Low
08_JPN,Japan,2044,104671.873,Low
08_JPN,Japan,2045,103665.087,Low
08_JPN,Japan,2046,102662.551,Low
08_JPN,Japan,2047,101671.343,Low
08_JPN,Japan,2048,100690.28,Low
08_JPN,Japan,2049,99721.228,Low
08_JPN,Japan,2050,98756.739,Low
08_JPN,Japan,2051,97799.297,Low
08_JPN,Japan,2052,96844.103,Low
08_JPN,Japan,2053,95881.705,Low
08_JPN,Japan,2054,94921.724,Low
08_JPN,Japan,2055,93942.975,Low
08_JPN,Japan,2056,92962.683,Low
08_JPN,Japan,2057,91963.89,Low
08_JPN,Japan,2058,90955.779,Low
08_JPN,Japan,2059,89935.849,Low
08_JPN,Japan,2060,88892.976,Low
08_JPN,Japan,2061,87841.766,Low
08_JPN,Japan,2062,86781.084,Low
08_JPN,Japan,2063,85711.425,Low
08_JPN,Japan,2064,84634.458,Low
08_JPN,Japan,2065,83550.628,Low
08_JPN,Japan,2066,82455.103,Low
08_JPN,Japan,2067,81363.054,Low
08_JPN,Japan,2068,80276.611,Low
08_JPN,Japan,2069,79188.661,Low
08_JPN,Japan,2070,78113.235,Low
08_JPN,Japan,2071,77046.024,Low
08_JPN,Japan,2072,76005.806,Low
08_JPN,Japan,2073,74984.271,Low
08_JPN,Japan,2074,73981.353,Low
08_JPN,Japan,2075,73009.183,Low
08_JPN,Japan,2076,72064.37,Low
08_JPN,Japan,2077,71145.652,Low
08_JPN,Japan,2078,70249.986,Low
08_JPN,Japan,2079,69380.724,Low
08_JPN,Japan,2080,68536.023,Low
08_JPN,Japan,2081,67709.99,Low
08_JPN,Japan,2082,66907.333,Low
08_JPN,Japan,2083,66118.997,Low
08_JPN,Japan,2084,65348.037,Low
08_JPN,Japan,2085,64586.851,Low
08_JPN,Japan,2086,63836.068,Low
08_JPN,Japan,2087,63096.187,Low
08_JPN,Japan,2088,62367.855,Low
08_JPN,Japan,2089,61646.729,Low
08_JPN,Japan,2090,60928.43,Low
08_JPN,Japan,2091,60213.865,Low
08_JPN,Japan,2092,59501.727,Low
08_JPN,Japan,2093,58785.87,Low
08_JPN,Japan,2094,58072.782,Low
08_JPN,Japan,2095,57362.531,Low
08_JPN,Japan,2096,56650.722,Low
08_JPN,Japan,2097,55934.692,Low
08_JPN,Japan,2098,55222.219,Low
08_JPN,Japan,2099,54505.548,Low
08_JPN,Japan,2100,53783.142,Low
09_ROK,Korea,1990,43825.75,Low
09_ROK,Korea,1991,44337.104,Low
09_ROK,Korea,1992,44541.196,Low
09_ROK,Korea,1993,44766.194,Low
09_ROK,Korea,1994,45009.253,Low
09_ROK,Korea,1995,45252.428,Low
09_ROK,Korea,1996,45484.423,Low
09_ROK,Korea,1997,45792.976,Low
09_ROK,Korea,1998,46090.097,Low
09_ROK,Korea,1999,46371.658,Low
09_ROK,Korea,2000,46629.108,Low
09_ROK,Korea,2001,46904.214,Low
09_ROK,Korea,2002,47182.722,Low
09_ROK,Korea,2003,47415.519,Low
09_ROK,Korea,2004,47612.802,Low
09_ROK,Korea,2005,47781.349,Low
09_ROK,Korea,2006,47921.939,Low
09_ROK,Korea,2007,48091.096,Low
09_ROK,Korea,2008,48265.141,Low
09_ROK,Korea,2009,48447.845,Low
09_ROK,Korea,2010,48645.528,Low
09_ROK,Korea,2011,48893.137,Low
09_ROK,Korea,2012,49362.15,Low
09_ROK,Korea,2013,49837.009,Low
09_ROK,Korea,2014,50305.32,Low
09_ROK,Korea,2015,50772.791,Low
09_ROK,Korea,2016,51195.032,Low
09_ROK,Korea,2017,51400.646,Low
09_ROK,Korea,2018,51571.895,Low
09_ROK,Korea,2019,51709.893,Low
09_ROK,Korea,2020,51825.799,Low
09_ROK,Korea,2021,51891.164,Low
09_ROK,Korea,2022,51805.631,Low
09_ROK,Korea,2023,51759.392,Low
09_ROK,Korea,2024,51738.086,Low
09_ROK,Korea,2025,51615.133,Low
09_ROK,Korea,2026,51473.155,Low
09_ROK,Korea,2027,51318.268,Low
09_ROK,Korea,2028,51146.835,Low
09_ROK,Korea,2029,50964.921,Low
09_ROK,Korea,2030,50718.648,Low
09_ROK,Korea,2031,50459.306,Low
09_ROK,Korea,2032,50187.495,Low
09_ROK,Korea,2033,49900.587,Low
09_ROK,Korea,2034,49594.683,Low
09_ROK,Korea,2035,49244.55,Low
09_ROK,Korea,2036,48880.014,Low
09_ROK,Korea,2037,48501.17,Low
09_ROK,Korea,2038,48105.492,Low
09_ROK,Korea,2039,47694.097,Low
09_ROK,Korea,2040,47269.183,Low
09_ROK,Korea,2041,46833.731,Low
09_ROK,Korea,2042,46381.661,Low
09_ROK,Korea,2043,45923.676,Low
09_ROK,Korea,2044,45453.622,Low
09_ROK,Korea,2045,44967.818,Low
09_ROK,Korea,2046,44470.911,Low
09_ROK,Korea,2047,43965.387,Low
09_ROK,Korea,2048,43439.784,Low
09_ROK,Korea,2049,42901.685,Low
09_ROK,Korea,2050,42347.097,Low
09_ROK,Korea,2051,41781.835,Low
09_ROK,Korea,2052,41199.842,Low
09_ROK,Korea,2053,40601.606,Low
09_ROK,Korea,2054,39997.191,Low
09_ROK,Korea,2055,39388.271,Low
09_ROK,Korea,2056,38766.322,Low
09_ROK,Korea,2057,38132.678,Low
09_ROK,Korea,2058,37484.917,Low
09_ROK,Korea,2059,36827.719,Low
09_ROK,Korea,2060,36170.436,Low
09_ROK,Korea,2061,35508.209,Low
09_ROK,Korea,2062,34852.526,Low
09_ROK,Korea,2063,34191.168,Low
09_ROK,Korea,2064,33534.453,Low
09_ROK,Korea,2065,32880.092,Low
09_ROK,Korea,2066,32231.15,Low
09_ROK,Korea,2067,31588.024,Low
09_ROK,Korea,2068,30948.918,Low
09_ROK,Korea,2069,30317.915,Low
09_ROK,Korea,2070,29685.168,Low
09_ROK,Korea,2071,29059.777,Low
09_ROK,Korea,2072,28442.744,Low
09_ROK,Korea,2073,27833.543,Low
09_ROK,Korea,2074,27234.404,Low
09_ROK,Korea,2075,26641.457,Low
09_ROK,Korea,2076,26057.212,Low
09_ROK,Korea,2077,25479.745,Low
09_ROK,Korea,2078,24909.541,Low
09_ROK,Korea,2079,24347.947,Low
09_ROK,Korea,2080,23794.806,Low
09_ROK,Korea,2081,23247.56,Low
09_ROK,Korea,2082,22705.0,Low
09_ROK,Korea,2083,22172.752,Low
09_ROK,Korea,2084,21646.669,Low
09_ROK,Korea,2085,21129.672,Low
09_ROK,Korea,2086,20616.782,Low
09_ROK,Korea,2087,20110.679,Low
09_ROK,Korea,2088,19608.853,Low
09_ROK,Korea,2089,19114.412,Low
09_ROK,Korea,2090,18625.2,Low
09_ROK,Korea,2091,18142.221,Low
09_ROK,Korea,2092,17665.837,Low
09_ROK,Korea,2093,17196.507,Low
09_ROK,Korea,2094,16735.798,Low
09_ROK,Korea,2095,16284.205,Low
09_ROK,Korea,2096,15840.626,Low
09_ROK,Korea,2097,15409.133,Low
09_ROK,Korea,2098,14987.222,Low
09_ROK,Korea,2099,14573.131,Low
09_ROK,Korea,2100,14169.221,Low
10_MAS,Malaysia,1990,17573.4,Low
10_MAS,Malaysia,1991,18092.942,Low
10_MAS,Malaysia,1992,18591.985,Low
10_MAS,Malaysia,1993,19077.16,Low
10_MAS,Malaysia,1994,19568.169,Low
10_MAS,Malaysia,1995,20072.723,Low
10_MAS,Malaysia,1996,20588.474,Low
10_MAS,Malaysia,1997,21111.7,Low
10_MAS,Malaysia,1998,21638.737,Low
10_MAS,Malaysia,1999,22174.688,Low
10_MAS,Malaysia,2000,22696.373,Low
10_MAS,Malaysia,2001,23239.259,Low
10_MAS,Malaysia,2002,23813.818,Low
10_MAS,Malaysia,2003,24391.135,Low
10_MAS,Malaysia,2004,24968.069,Low
10_MAS,Malaysia,2005,25545.476,Low
10_MAS,Malaysia,2006,26126.667,Low
10_MAS,Malaysia,2007,26709.151,Low
10_MAS,Malaysia,2008,27287.626,Low
10_MAS,Malaysia,2009,27852.492,Low
10_MAS,Malaysia,2010,28397.063,Low
10_MAS,Malaysia,2011,28914.49,Low
10_MAS,Malaysia,2012,29409.588,Low
10_MAS,Malaysia,2013,29916.074,Low
10_MAS,Malaysia,2014,30432.455,Low
10_MAS,Malaysia,2015,30959.818,Low
10_MAS,Malaysia,2016,31505.777,Low
10_MAS,Malaysia,2017,32073.594,Low
10_MAS,Malaysia,2018,32637.695,Low
10_MAS,Malaysia,2019,33184.239,Low
10_MAS,Malaysia,2020,33696.952,Low
10_MAS,Malaysia,2021,34082.165,Low
10_MAS,Malaysia,2022,34482.632,Low
10_MAS,Malaysia,2023,34908.354,Low
10_MAS,Malaysia,2024,35344.242,Low
10_MAS,Malaysia,2025,35700.197,Low
10_MAS,Malaysia,2026,36042.176,Low
10_MAS,Malaysia,2027,36371.186,Low
10_MAS,Malaysia,2028,36697.407,Low
10_MAS,Malaysia,2029,37020.739,Low
10_MAS,Malaysia,2030,37289.305,Low
10_MAS,Malaysia,2031,37559.004,Low
10_MAS,Malaysia,2032,37823.523,Low
10_MAS,Malaysia,2033,38081.052,Low
10_MAS,Malaysia,2034,38322.272,Low
10_MAS,Malaysia,2035,38529.606,Low
10_MAS,Malaysia,2036,38733.727,Low
10_MAS,Malaysia,2037,38930.31,Low
10_MAS,Malaysia,2038,39120.095,Low
10_MAS,Malaysia,2039,39307.004,Low
10_MAS,Malaysia,2040,39478.907,Low
10_MAS,Malaysia,2041,39647.37,Low
10_MAS,Malaysia,2042,39809.167,Low
10_MAS,Malaysia,2043,39971.461,Low
10_MAS,Malaysia,2044,40125.047,Low
10_MAS,Malaysia,2045,40261.908,Low
10_MAS,Malaysia,2046,40388.943,Low
10_MAS,Malaysia,2047,40510.532,Low
10_MAS,Malaysia,2048,40621.301,Low
10_MAS,Malaysia,2049,40712.406,Low
10_MAS,Malaysia,2050,40788.784,Low
10_MAS,Malaysia,2051,40859.513,Low
10_MAS,Malaysia,2052,40911.207,Low
10_MAS,Malaysia,2053,40951.29,Low
10_MAS,Malaysia,2054,40978.16,Low
10_MAS,Malaysia,2055,40984.814,Low
10_MAS,Malaysia,2056,40970.391,Low
10_MAS,Malaysia,2057,40946.545,Low
10_MAS,Malaysia,2058,40908.816,Low
10_MAS,Malaysia,2059,40858.675,Low
10_MAS,Malaysia,2060,40800.584,Low
10_MAS,Malaysia,2061,40723.637,Low
10_MAS,Malaysia,2062,40634.515,Low
10_MAS,Malaysia,2063,40526.01,Low
10_MAS,Malaysia,2064,40401.945,Low
10_MAS,Malaysia,2065,40272.206,Low
10_MAS,Malaysia,2066,40123.489,Low
10_MAS,Malaysia,2067,39962.585,Low
10_MAS,Malaysia,2068,39791.299,Low
10_MAS,Malaysia,2069,39610.583,Low
10_MAS,Malaysia,2070,39427.694,Low
10_MAS,Malaysia,2071,39236.071,Low
10_MAS,Malaysia,2072,39038.805,Low
10_MAS,Malaysia,2073,38831.652,Low
10_MAS,Malaysia,2074,38611.573,Low
10_MAS,Malaysia,2075,38388.689,Low
10_MAS,Malaysia,2076,38157.136,Low
10_MAS,Malaysia,2077,37925.312,Low
10_MAS,Malaysia,2078,37673.9,Low
10_MAS,Malaysia,2079,37415.036,Low
10_MAS,Malaysia,2080,37149.326,Low
10_MAS,Malaysia,2081,36868.952,Low
10_MAS,Malaysia,2082,36590.274,Low
10_MAS,Malaysia,2083,36304.354,Low
10_MAS,Malaysia,2084,36010.847,Low
10_MAS,Malaysia,2085,35717.737,Low
10_MAS,Malaysia,2086,35421.466,Low
10_MAS,Malaysia,2087,35115.687,Low
10_MAS,Malaysia,2088,34808.271,Low
10_MAS,Malaysia,2089,34497.84,Low
10_MAS,Malaysia,2090,34186.236,Low
10_MAS,Malaysia,2091,33871.329,Low
10_MAS,Malaysia,2092,33556.017,Low
10_MAS,Malaysia,2093,33237.891,Low
10_MAS,Malaysia,2094,32914.928,Low
10_MAS,Malaysia,2095,32593.89,Low
10_MAS,Malaysia,2096,32269.733,Low
10_MAS,Malaysia,2097,31943.902,Low
10_MAS,Malaysia,2098,31620.781,Low
10_MAS,Malaysia,2099,31301.029,Low
10_MAS,Malaysia,2100,30979.968,Low
11_MEX,Mexico,1990,82017.824,Low
11_MEX,Mexico,1991,83622.516,Low
11_MEX,Mexico,1992,85238.629,Low
11_MEX,Mexico,1993,86850.989,Low
11_MEX,Mexico,1994,88456.626,Low
11_MEX,Mexico,1995,90061.783,Low
11_MEX,Mexico,1996,91663.126,Low
11_MEX,Mexico,1997,93242.279,Low
11_MEX,Mexico,1998,94800.135,Low
11_MEX,Mexico,1999,96350.355,Low
11_MEX,Mexico,2000,97881.058,Low
11_MEX,Mexico,2001,99370.046,Low
11_MEX,Mexico,2002,100828.153,Low
11_MEX,Mexico,2003,102269.095,Low
11_MEX,Mexico,2004,103687.936,Low
11_MEX,Mexico,2005,105100.326,Low
11_MEX,Mexico,2006,106522.682,Low
11_MEX,Mexico,2007,107984.649,Low
11_MEX,Mexico,2008,109564.071,Low
11_MEX,Mexico,2009,111184.505,Low
11_MEX,Mexico,2010,112814.937,Low
11_MEX,Mexico,2011,114432.853,Low
11_MEX,Mexico,2012,116054.154,Low
11_MEX,Mexico,2013,117582.263,Low
11_MEX,Mexico,2014,119104.883,Low
11_MEX,Mexico,2015,120463.639,Low
11_MEX,Mexico,2016,121680.973,Low
11_MEX,Mexico,2017,122821.728,Low
11_MEX,Mexico,2018,123978.387,Low
11_MEX,Mexico,2019,125169.035,Low
11_MEX,Mexico,2020,126356.93,Low
11_MEX,Mexico,2021,127241.179,Low
11_MEX,Mexico,2022,128055.116,Low
11_MEX,Mexico,2023,129171.119,Low
11_MEX,Mexico,2024,130308.399,Low
11_MEX,Mexico,2025,131148.576,Low
11_MEX,Mexico,2026,131949.908,Low
11_MEX,Mexico,2027,132719.221,Low
11_MEX,Mexico,2028,133458.362,Low
11_MEX,Mexico,2029,134168.796,Low
11_MEX,Mexico,2030,134689.133,Low
11_MEX,Mexico,2031,135181.939,Low
11_MEX,Mexico,2032,135647.224,Low
11_MEX,Mexico,2033,136086.18,Low
11_MEX,Mexico,2034,136498.327,Low
11_MEX,Mexico,2035,136768.948,Low
11_MEX,Mexico,2036,137015.5,Low
11_MEX,Mexico,2037,137229.379,Low
11_MEX,Mexico,2038,137420.468,Low
11_MEX,Mexico,2039,137579.666,Low
11_MEX,Mexico,2040,137702.024,Low
11_MEX,Mexico,2041,137792.21,Low
11_MEX,Mexico,2042,137850.144,Low
11_MEX,Mexico,2043,137870.751,Low
11_MEX,Mexico,2044,137849.73,Low
11_MEX,Mexico,2045,137793.824,Low
11_MEX,Mexico,2046,137693.433,Low
11_MEX,Mexico,2047,137550.396,Low
11_MEX,Mexico,2048,137361.492,Low
11_MEX,Mexico,2049,137136.339,Low
11_MEX,Mexico,2050,136858.48,Low
11_MEX,Mexico,2051,136541.13,Low
11_MEX,Mexico,2052,136178.63,Low
11_MEX,Mexico,2053,135773.711,Low
11_MEX,Mexico,2054,135323.892,Low
11_MEX,Mexico,2055,134831.705,Low
11_MEX,Mexico,2056,134298.526,Low
11_MEX,Mexico,2057,133724.388,Low
11_MEX,Mexico,2058,133114.012,Low
11_MEX,Mexico,2059,132468.766,Low
11_MEX,Mexico,2060,131784.909,Low
11_MEX,Mexico,2061,131061.747,Low
11_MEX,Mexico,2062,130307.056,Low
11_MEX,Mexico,2063,129519.433,Low
11_MEX,Mexico,2064,128698.818,Low
11_MEX,Mexico,2065,127847.167,Low
11_MEX,Mexico,2066,126963.523,Low
11_MEX,Mexico,2067,126053.07,Low
11_MEX,Mexico,2068,125117.689,Low
11_MEX,Mexico,2069,124154.561,Low
11_MEX,Mexico,2070,123165.401,Low
11_MEX,Mexico,2071,122147.924,Low
11_MEX,Mexico,2072,121111.494,Low
11_MEX,Mexico,2073,120048.649,Low
11_MEX,Mexico,2074,118960.363,Low
11_MEX,Mexico,2075,117849.769,Low
11_MEX,Mexico,2076,116718.098,Low
11_MEX,Mexico,2077,115565.442,Low
11_MEX,Mexico,2078,114390.873,Low
11_MEX,Mexico,2079,113194.544,Low
11_MEX,Mexico,2080,111976.157,Low
11_MEX,Mexico,2081,110737.205,Low
11_MEX,Mexico,2082,109476.859,Low
11_MEX,Mexico,2083,108204.444,Low
11_MEX,Mexico,2084,106909.567,Low
11_MEX,Mexico,2085,105597.033,Low
11_MEX,Mexico,2086,104263.748,Low
11_MEX,Mexico,2087,102917.283,Low
11_MEX,Mexico,2088,101559.305,Low
11_MEX,Mexico,2089,100190.852,Low
11_MEX,Mexico,2090,98807.57,Low
11_MEX,Mexico,2091,97413.208,Low
11_MEX,Mexico,2092,96006.832,Low
11_MEX,Mexico,2093,94596.075,Low
11_MEX,Mexico,2094,93171.783,Low
11_MEX,Mexico,2095,91741.381,Low
11_MEX,Mexico,2096,90307.198,Low
11_MEX,Mexico,2097,88872.49,Low
11_MEX,Mexico,2098,87435.964,Low
11_MEX,Mexico,2099,86001.14,Low
11_MEX,Mexico,2100,84567.263,Low
12_NZ,New Zealand,1990,3345.088,Low
12_NZ,New Zealand,1991,3448.869,Low
12_NZ,New Zealand,1992,3512.982,Low
12_NZ,New Zealand,1993,3551.507,Low
12_NZ,New Zealand,1994,3595.712,Low
12_NZ,New Zealand,1995,3646.349,Low
12_NZ,New Zealand,1996,3702.508,Low
12_NZ,New Zealand,1997,3756.249,Low
12_NZ,New Zealand,1998,3797.651,Low
12_NZ,New Zealand,1999,3825.091,Low
12_NZ,New Zealand,2000,3846.018,Low
12_NZ,New Zealand,2001,3869.13,Low
12_NZ,New Zealand,2002,3914.395,Low
12_NZ,New Zealand,2003,3987.842,Low
12_NZ,New Zealand,2004,4057.331,Low
12_NZ,New Zealand,2005,4110.49,Low
12_NZ,New Zealand,2006,4159.523,Low
12_NZ,New Zealand,2007,4204.357,Low
12_NZ,New Zealand,2008,4242.174,Low
12_NZ,New Zealand,2009,4281.474,Low
12_NZ,New Zealand,2010,4327.134,Low
12_NZ,New Zealand,2011,4368.407,Low
12_NZ,New Zealand,2012,4396.994,Low
12_NZ,New Zealand,2013,4426.359,Low
12_NZ,New Zealand,2014,4481.343,Low
12_NZ,New Zealand,2015,4564.623,Low
12_NZ,New Zealand,2016,4663.435,Low
12_NZ,New Zealand,2017,4766.105,Low
12_NZ,New Zealand,2018,4859.398,Low
12_NZ,New Zealand,2019,4942.296,Low
12_NZ,New Zealand,2020,5036.509,Low
12_NZ,New Zealand,2021,5103.281,Low
12_NZ,New Zealand,2022,5112.112,Low
12_NZ,New Zealand,2023,5151.357,Low
12_NZ,New Zealand,2024,5194.315,Low
12_NZ,New Zealand,2025,5224.693,Low
12_NZ,New Zealand,2026,5252.497,Low
12_NZ,New Zealand,2027,5278.198,Low
12_NZ,New Zealand,2028,5301.706,Low
